# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000235029    7  156764001  156809826    172      22  35802      -1.3665    0.00036141      -1.3668
ENSG00000243479    7  156768499  156819120    172      29  35802      -2.3344    0.00036141      -2.3348
ENSG00000130675    7  156776745  156838345    216      42  35802      -2.6861    0.00036141      -2.6865
ENSG00000009335    7  156896607  157072066    502      26  35802      -1.8507    0.00036141      -1.8511
ENSG00000105993    7  157093075  157220133    505      32  35802     -0.67303    0.00036141     -0.67339
ENSG00000234210    7  157223925  157302410    376      34  35802     -0.53483    0.00036141     -0.53519
ENSG00000155093    7  157321750  158415480   3874     238  35802       1.2683    0.00036141       1.2679
ENSG00000222012    7  157371715  157421457    113      15  35802     -0.14003    0.00036141      -0.1404
ENSG00000233038    7  157612221  157668784    148      19  35802       1.5869    0.00036141       1.5866
ENSG00000272839    7  157626230  157671846    111      22  35802        1.683    0.00036141       1.6827
ENSG00000146918    7  158414003  158532520    416      17  35802     -0.92649    0.00036141     -0.92685
ENSG00000117868    7  158513686  158657944    541      22  35802     -0.13093    0.00036141     -0.13129
ENSG00000126870    7  158614269  158759438    451      29  35802     0.069127    0.00036141     0.068766
ENSG00000106018    7  158810866  158972649    547      30  35802     -0.60487    0.00036141     -0.60523
ENSG00000036448    8    1958155    2123475   1060      69  35802     -0.20116    0.00036141     -0.20152
ENSG00000254319    8    2513591    2620991    534      63  35802      0.71483    0.00036141      0.71447
ENSG00000253853    8    2549858    2690004    701      55  35802       1.1008    0.00036141       1.1004
ENSG00000183117    8    2782875    4887494  16264     588  35802       3.8327    0.00036141       3.8324
ENSG00000254007    8    5507201    5562599    458      47  35802       0.3472    0.00036141      0.34684
ENSG00000147316    8    6229113    6511144   1549      85  35802      -3.4164    0.00036141      -3.4167
ENSG00000246089    8    6251072    6299663    242      21  35802     -0.93542    0.00036141     -0.93578
ENSG00000091879    8    6347172    6455930    644      53  35802      -2.8477    0.00036141      -2.8481
ENSG00000271743    8    6463125    6509719    210      30  35802      -2.1992    0.00036141      -2.1996
ENSG00000249898    8    6465996    6600730    604      58  35802      -2.6879    0.00036141      -2.6882
ENSG00000155189    8    6530878    6627184    334      34  35802      -2.9198    0.00036141      -2.9201
ENSG00000245857    8    6658076    6752798    559      47  35802     -0.80427    0.00036141     -0.80463
ENSG00000164825    8    6718097    6770544    479      40  35802      -1.1544    0.00036141      -1.1548
ENSG00000164821    8    6783344    6830860    280      41  35802      -2.7923    0.00036141      -2.7926
ENSG00000239839    8    6863391    6910823    255      23  35802      -2.6755    0.00036141      -2.6759
ENSG00000164816    8    6902831    6949256    226      35  35802      -2.3156    0.00036141      -2.3159
ENSG00000253893    8    8015341    8119136    120      14  35802       3.4072    0.00036141       3.4068
ENSG00000268955    8    8036158    8081331      8       1  35802     -0.80177    0.00036141     -0.80213
ENSG00000253505    8    8262200    8317142    269      21  35802       1.6824    0.00036141       1.6821
ENSG00000254153    8    8304419    8353847    212      24  35802       1.7355    0.00036141       1.7352
ENSG00000253958    8    8524448    8571616    220      16  35802      0.40938    0.00036141      0.40902
ENSG00000147324    8    8630864    8786155    726      42  35802       1.0174    0.00036141        1.017
ENSG00000104626    8    8824657    8984256    635      30  35802       1.6366    0.00036141       1.6362
ENSG00000254340    8    8963934    9012945    174      20  35802       2.4457    0.00036141       2.4454
ENSG00000253426    8    8974252    9035646    157      17  35802       3.0211    0.00036141       3.0208
ENSG00000173281    8    8983765    9044084    159      21  35802       3.2711    0.00036141       3.2707
ENSG00000248538    8    9011521    9070364    180      28  35802       2.6793    0.00036141       2.6789
ENSG00000254237    8    9219480    9328715    500      42  35802       1.3718    0.00036141       1.3714
ENSG00000173273    8    9378424    9649856    939      21  35802       1.9998    0.00036141       1.9994
ENSG00000272267    8    9402656    9449030    177      13  35802       1.9529    0.00036141       1.9525
ENSG00000253230    8    9747574    9797876    114      13  35802        2.978    0.00036141       2.9777
ENSG00000175806    8    9876778   10296401   1733      70  35802       4.4466    0.00036141       4.4462
ENSG00000260093    8    9897995    9946764    163      20  35802       2.2051    0.00036141       2.2047
ENSG00000253641    8   10297075   10349484    247      28  35802      0.82196    0.00036141       0.8216
ENSG00000272505    8   10309317   10357176    249      27  35802      0.73521    0.00036141      0.73485
ENSG00000253649    8   10330388   10440095    537      29  35802     0.062631    0.00036141     0.062269
ENSG00000184647    8   10348056   10421676    381      22  35802     -0.16437    0.00036141     -0.16473
ENSG00000183638    8   10453859   10604697    495      54  35802      0.42504    0.00036141      0.42468
ENSG00000171056    8   10571278   10732357    723      24  35802        1.229    0.00036141       1.2287
ENSG00000254093    8   10612473   10732394    559      20  35802       1.4233    0.00036141        1.423
ENSG00000253695    8   10663086   10714011    283      16  35802        1.684    0.00036141       1.6837
ENSG00000171044    8   10743555   11093875   1164      38  35802      0.61926    0.00036141       0.6189
ENSG00000254839    8   10910157   10959599    152      14  35802       -1.823    0.00036141      -1.8233
ENSG00000270076    8   11025474   11071180    116      13  35802      0.68411    0.00036141      0.68375
ENSG00000104643    8   11106925   11195646    260      15  35802     0.089475    0.00036141     0.089114
ENSG00000177710    8   11153397   11199717    122       9  35802      0.38786    0.00036141       0.3875
ENSG00000246477    8   11163374   11217938    164       8  35802      0.20058    0.00036141      0.20021
ENSG00000184608    8   11190911   11306167    480      34  35802       0.4809    0.00036141      0.48054
ENSG00000255020    8   11193257   11240011    181       6  35802   -0.0014206    0.00036141    -0.001782
ENSG00000154319    8   11268972   11367224    473      39  35802       1.4726    0.00036141       1.4723
ENSG00000136573    8   11316510   11432113    444      31  35802       1.5579    0.00036141       1.5576
ENSG00000269954    8   11399997   11445500    167      15  35802       1.3776    0.00036141       1.3773
ENSG00000154328    8   11592148   11654855    336      31  35802      0.16139    0.00036141      0.16103
ENSG00000079459    8   11618082   11706818    523      34  35802     -0.52015    0.00036141     -0.52051
ENSG00000255046    8   11645437   11695077    305      26  35802     -0.28853    0.00036141     -0.28889
ENSG00000164733    8   11690033   11761957    344      29  35802      -0.5139    0.00036141     -0.51426
ENSG00000205883    8   11804830   11852099    199      23  35802       1.1063    0.00036141       1.1059
ENSG00000205884    8   11821446   11867108    168      23  35802      0.34303    0.00036141      0.34267
ENSG00000205882    8   11840692   11888821    175      17  35802     -0.09057    0.00036141    -0.090931
ENSG00000154359    8   12569403   12648582    255      20  35802       1.6152    0.00036141       1.6148
ENSG00000255494    8   12616752   12685800    269      26  35802      0.27131    0.00036141      0.27095
ENSG00000250305    8   12768151   12899012    753      45  35802       3.2726    0.00036141       3.2722
ENSG00000164741    8   12930870   13408167   2467      94  35802      -1.1293    0.00036141      -1.1296
ENSG00000253932    8   13161083   13210263    389      25  35802      -1.2989    0.00036141      -1.2993
ENSG00000164743    8   13389352   13435796    281      26  35802      -1.3797    0.00036141        -1.38
ENSG00000185053    8   13937373   15130848    249      30  35802        3.282    0.00036141       3.2817
ENSG00000254575    8   13983806   14032868     49       8  35802       3.4557    0.00036141       3.4553
ENSG00000038945    8   15955387   16459999   1486      58  35802        3.346    0.00036141       3.3457
ENSG00000078579    8   16839678   16894690    300      38  35802      -0.9191    0.00036141     -0.91946
ENSG00000155970    8   16849747   16990153    476      50  35802     -0.55885    0.00036141     -0.55921
ENSG00000104219    8   16978538   17092308    332      43  35802       3.6543    0.00036141       3.6539
ENSG00000155975    8   17069080   17169936    296      27  35802        3.605    0.00036141       3.6046
ENSG00000198791    8   17076737   17139387    167      23  35802       3.4372    0.00036141       3.4368
ENSG00000003987    8   17145539   17306037    720      58  35802       2.8335    0.00036141       2.8332
ENSG00000003989    8   17319597   17438082    624      80  35802      -2.1066    0.00036141       -2.107
ENSG00000104213    8   17398942   17511580    681      64  35802      -1.4678    0.00036141      -1.4682
ENSG00000129422    8   17491304   17693426   1088      61  35802      0.45889    0.00036141      0.45853
ENSG00000253944    8   17623854   17728578    510      17  35802      0.30527    0.00036141       0.3049
ENSG00000253215    8   17704552   17750170    297      15  35802      0.18756    0.00036141       0.1872
ENSG00000104760    8   17711889   17802874    582      20  35802     -0.46326    0.00036141     -0.46362
ENSG00000254054    8   17728265   17775396    322      16  35802     -0.26379    0.00036141     -0.26415
ENSG00000078674    8   17745349   17895478    704      25  35802     -0.93427    0.00036141     -0.93463
ENSG00000104763    8   17903934   17977494    392      35  35802     -0.87211    0.00036141     -0.87247
ENSG00000245281    8   17907377   17963903    325      28  35802     -0.95929    0.00036141     -0.95965
ENSG00000171428    8   17992986   18091198    493      45  35802      -1.7431    0.00036141      -1.7434
ENSG00000156006    8   18213755   18268728    307      24  35802     -0.92156    0.00036141     -0.92192
ENSG00000156011    8   18374811   18977240   2887     167  35802       2.6581    0.00036141       2.6577
ENSG00000187229    8   18543415   18601915    215      30  35802     0.035597    0.00036141     0.035236
ENSG00000104611    8   19136128   19263729    423      47  35802      -2.2824    0.00036141      -2.2827
ENSG00000147408    8   19251672   19650540   1633     100  35802     -0.62534    0.00036141      -0.6257
ENSG00000104613    8   19639651   19719594    325      24  35802     -0.35021    0.00036141     -0.35057
ENSG00000175445    8   19724228   19834769    430      30  35802      0.35436    0.00036141      0.35399
